age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,salary,anomaly
47,4,191277,11,9,2,14,0,4,1,0,0,50,39,1,-1
57,4,34269,11,9,6,14,4,4,1,0,653,42,39,1,-1
39,4,680390,11,9,5,7,4,4,0,0,0,24,39,0,-1
42,0,257780,1,7,2,0,0,4,1,0,0,15,39,0,-1
53,4,194259,15,10,2,1,5,4,0,4386,0,40,39,1,-1
73,6,177387,11,9,2,4,0,4,1,0,0,40,39,0,-1
72,0,28929,1,7,6,0,1,4,0,0,0,24,39,0,-1
25,4,499233,11,9,0,1,1,4,1,0,0,40,39,0,-1
41,4,180572,9,13,0,10,1,4,0,0,0,50,39,1,-1
24,4,321435,9,13,4,4,1,4,1,0,0,50,39,0,-1
63,4,86108,11,9,6,5,1,4,1,0,0,6,39,0,-1
17,4,198124,1,7,4,12,3,4,1,0,0,20,39,0,-1
51,4,146813,15,10,2,10,0,4,1,0,0,40,39,1,-1
62,2,291175,9,13,6,10,1,4,0,0,0,48,39,0,-1
55,4,387569,11,9,2,3,0,4,1,4386,0,40,39,1,-1
37,4,86551,9,13,2,4,0,4,1,0,0,45,39,1,-1
31,4,118966,11,9,4,3,3,4,1,0,0,18,39,0,-1
61,4,99784,12,14,6,10,1,4,0,0,0,40,39,1,-1
26,4,90980,8,11,0,1,1,4,0,0,0,55,39,0,-1
48,7,327886,10,16,0,10,3,4,1,0,0,50,39,1,-1
59,4,142182,11,9,2,8,0,4,1,0,0,40,39,1,-1
49,4,38563,9,13,4,4,1,4,0,0,0,56,39,1,-1
18,4,216284,1,7,4,1,3,4,0,0,0,20,39,0,-1
28,5,142712,15,10,2,4,0,4,1,0,0,70,39,0,-1
24,4,309055,15,10,4,12,1,4,0,0,0,15,39,0,-1
17,4,368700,1,7,4,12,3,4,1,0,0,28,39,0,-1
39,4,176186,15,10,2,5,0,4,1,0,0,50,39,1,-1
44,4,48087,9,13,2,4,0,4,1,0,0,40,39,1,-1
71,6,143437,12,14,2,12,0,4,1,10605,0,40,39,1,-1
51,6,160724,9,13,2,12,0,1,1,0,2415,40,3,1,-1
55,4,282753,4,3,0,8,4,2,1,0,0,25,39,0,-1
41,4,194636,9,13,2,4,0,4,1,0,0,60,39,1,-1
23,4,153044,11,9,4,6,4,2,0,0,0,7,39,0,-1
39,4,117683,11,9,2,14,0,4,1,0,0,40,39,1,-1
19,4,376540,11,9,4,1,1,4,0,0,0,30,39,0,-1
32,4,270335,9,13,2,1,2,4,1,0,0,40,30,1,-1
27,4,96226,11,9,2,3,0,4,1,0,0,70,39,0,-1
38,4,95336,9,13,2,12,0,4,1,0,0,50,39,1,-1
63,0,149698,15,10,2,0,0,4,1,0,0,15,39,0,-1
54,6,406468,11,9,2,12,0,2,1,0,0,40,39,0,-1
29,4,177119,8,11,0,13,1,4,0,2174,0,45,39,0,-1
37,4,183800,9,13,2,10,0,4,1,7688,0,50,39,1,-1
42,6,177307,14,15,2,5,0,4,1,0,0,65,39,1,-1
47,4,341995,15,10,0,12,3,4,1,0,0,55,39,0,-1
30,4,87418,9,13,2,4,0,4,1,0,0,45,39,1,-1
63,2,28856,5,4,2,8,0,4,1,0,0,55,39,0,-1
51,6,175897,6,5,2,3,0,4,1,0,0,20,39,0,-1
24,4,202570,9,13,4,10,3,2,1,0,0,15,39,0,-1
37,6,168496,11,9,0,6,3,4,1,0,0,10,39,0,-1
53,6,311020,0,6,2,5,0,4,1,0,0,60,39,0,-1
23,4,543028,11,9,4,12,3,2,1,0,0,40,39,0,-1
39,4,202027,9,13,2,4,0,4,1,15024,0,45,39,1,-1
67,5,76860,11,9,2,4,0,1,1,0,0,40,39,1,-1
81,6,136063,11,9,2,4,0,4,1,0,0,30,39,0,-1
21,4,186648,15,10,4,8,3,4,1,0,0,20,39,0,-1
23,4,257509,15,10,4,12,1,4,1,0,0,25,39,0,-1
64,0,29825,11,9,2,0,0,4,1,0,0,5,39,0,-1
51,4,138022,12,14,2,4,0,4,1,0,0,60,39,1,-1
19,0,52114,15,10,4,0,3,4,0,0,0,10,39,0,-1
37,4,186934,1,7,2,7,0,4,1,3103,0,44,39,1,-1
37,4,176900,11,9,2,3,0,4,1,0,0,99,39,1,-1
47,4,21906,12,14,4,10,1,4,0,0,0,25,39,0,-1
41,4,132222,14,15,2,10,0,4,1,0,2415,40,39,1,-1
31,4,111567,9,13,4,12,1,4,1,0,0,40,39,1,-1
35,4,465507,11,9,2,7,0,2,1,0,0,40,39,0,-1
18,4,293227,11,9,4,8,1,4,0,0,0,45,39,0,-1
36,5,108293,9,13,2,4,5,4,0,0,1977,45,39,1,-1
43,4,227065,12,14,2,4,0,4,1,0,0,43,39,1,-1
18,4,177722,11,9,4,8,3,4,0,0,0,20,39,0,-1
44,5,398473,15,10,2,12,0,4,1,0,0,70,39,1,-1
33,6,123424,9,13,2,4,0,4,1,0,0,40,39,1,-1
42,4,176286,7,12,2,4,0,4,1,0,0,40,39,1,-1
32,4,288273,9,13,2,3,0,4,1,0,0,70,26,0,-1
36,4,526968,0,6,0,4,4,4,0,0,0,40,39,0,-1
20,4,323573,11,9,4,8,3,4,0,0,0,20,39,0,-1
35,5,368825,15,10,2,12,0,4,1,0,0,60,39,1,-1
55,6,189721,11,9,2,3,0,4,1,0,0,20,39,0,-1
36,0,94954,8,11,6,0,1,4,0,0,0,20,39,0,-1
34,4,202046,11,9,2,3,0,4,1,0,0,35,39,1,-1
67,4,105252,9,13,6,4,1,4,1,0,2392,40,39,1,-1
44,4,32185,11,9,4,14,4,4,1,0,0,70,39,0,-1
21,4,255957,15,10,4,4,1,4,0,4101,0,40,39,0,-1
40,7,188693,12,14,2,10,0,4,1,0,0,35,39,1,-1
78,4,182977,11,9,6,8,1,2,0,2964,0,40,39,0,-1
45,2,318280,11,9,6,11,1,4,1,0,0,40,39,1,-1
63,4,254907,8,11,0,8,1,4,0,0,0,20,39,0,-1
41,4,349221,11,9,4,3,3,2,0,0,0,35,39,0,-1
51,4,122159,15,10,6,10,1,4,0,3325,0,40,39,0,-1
47,4,192835,11,9,2,1,0,4,1,0,0,50,39,1,-1
56,4,112840,11,9,2,4,0,4,1,0,0,55,39,1,-1
48,1,33109,9,13,0,4,4,4,1,0,0,58,39,1,-1
40,4,82465,15,10,2,7,0,4,1,2580,0,40,39,0,-1
39,5,329980,9,13,2,4,0,4,1,15024,0,50,39,1,-1
50,4,168212,10,16,2,10,0,4,1,0,1902,65,39,1,-1
38,7,343642,11,9,2,10,5,4,0,0,0,40,39,1,-1
23,2,115244,9,13,4,10,3,4,0,0,0,60,39,0,-1
31,4,162572,11,9,4,8,3,4,1,0,0,16,39,0,-1
58,4,356067,9,13,2,1,0,4,1,0,0,40,39,0,-1
66,4,271567,11,9,5,7,1,2,1,0,0,40,39,0,-1
54,6,123011,11,9,2,3,0,4,1,15024,0,52,39,1,-1
50,4,767403,11,9,2,7,0,4,1,3103,0,40,39,1,-1
42,4,118494,15,10,2,10,0,4,1,0,0,44,39,1,-1
33,4,26973,8,11,2,13,5,4,0,0,0,40,39,1,-1
19,0,117201,11,9,4,0,3,4,1,0,0,30,39,0,-1
48,2,123075,12,14,2,10,0,4,1,0,0,35,39,1,-1
45,4,368561,11,9,2,4,0,4,1,0,0,55,39,1,-1
20,7,223515,7,12,4,8,3,4,1,0,1719,20,39,0,-1
76,0,431192,5,4,6,0,1,4,1,0,0,2,39,0,-1
66,5,150726,6,5,2,4,0,4,1,1409,0,1,0,0,-1
37,4,123785,11,9,4,8,1,4,1,0,0,75,39,0,-1
34,0,164309,1,7,2,0,5,4,0,0,0,8,39,0,-1
90,4,137018,11,9,4,8,1,4,0,0,0,40,39,0,-1
44,4,167005,9,13,2,4,0,4,1,7688,0,60,39,1,-1
24,4,34446,15,10,4,13,1,4,0,0,0,37,39,0,-1
64,0,196288,7,12,4,0,1,4,0,0,0,20,39,0,-1
20,4,74631,15,10,4,12,1,4,0,0,0,50,39,0,-1
36,4,156667,9,13,2,10,0,4,1,0,1902,50,39,1,-1
53,6,263925,9,13,2,12,0,4,1,0,0,40,2,1,-1
30,4,296453,9,13,2,1,0,4,1,7298,0,40,39,1,-1
52,6,44728,15,10,2,12,0,4,1,0,0,55,39,1,-1
30,6,106742,2,8,2,14,0,4,1,0,0,75,39,0,-1
45,4,185385,11,9,2,3,0,4,1,0,0,47,39,1,-1
61,4,128848,11,9,2,7,0,4,1,3471,0,40,39,0,-1
54,4,377701,11,9,2,8,0,4,1,0,0,32,26,0,-1
49,4,175958,15,10,2,12,0,4,1,0,0,80,39,1,-1
35,4,199352,14,15,2,10,0,4,1,0,1977,80,39,1,-1
22,2,34029,9,13,4,10,3,4,0,0,0,20,39,0,-1
38,4,132879,11,9,2,3,0,4,1,0,1902,40,39,1,-1
37,4,215310,11,9,2,3,0,4,1,0,0,50,39,1,-1
48,7,55863,10,16,2,10,5,4,0,0,1902,46,39,1,-1
17,4,220384,1,7,4,1,3,4,1,0,0,15,39,0,-1
19,6,36012,15,10,4,3,3,4,1,0,0,20,39,0,-1
43,7,227910,8,11,2,10,5,4,0,0,0,40,39,1,-1
58,6,81642,11,9,2,5,0,4,1,0,0,60,39,0,-1
42,4,150533,15,10,2,4,0,4,1,7298,0,52,39,1,-1
38,4,412296,11,9,0,3,3,4,1,0,0,28,39,0,-1
41,1,133060,7,12,2,10,0,4,1,0,0,40,39,1,-1
44,6,120539,9,13,4,12,1,4,1,0,0,50,39,1,-1
22,6,361280,9,13,4,10,3,1,1,0,0,20,19,0,-1
29,5,260729,11,9,2,12,5,4,0,0,1977,25,39,1,-1
68,0,140282,5,4,2,0,0,4,1,0,0,8,39,0,-1
45,5,149865,9,13,2,7,0,4,1,0,0,60,39,1,-1
34,6,196791,7,12,2,10,5,4,0,0,0,25,39,1,-1
41,4,118212,9,13,2,3,0,4,1,3103,0,40,39,1,-1
41,4,293791,8,11,2,14,0,4,1,0,0,55,39,0,-1
35,5,289430,12,14,2,12,0,4,1,0,0,45,26,1,-1
33,4,35378,9,13,2,12,5,4,0,0,0,45,39,1,-1
69,4,168139,11,9,2,12,5,4,0,0,0,40,39,0,-1
60,5,226355,8,11,2,7,0,4,1,0,2415,70,0,1,-1
58,2,205267,9,13,2,10,5,4,0,0,0,40,39,1,-1
45,1,170915,11,9,0,13,1,4,0,4865,0,40,39,0,-1
35,4,89508,11,9,2,14,0,4,1,0,0,50,39,1,-1
31,4,184307,15,10,2,4,0,4,1,0,0,50,23,1,-1
46,6,246212,12,14,2,4,0,4,1,0,0,45,39,1,-1
35,1,250504,11,9,2,1,0,2,1,0,0,60,39,1,-1
19,4,194608,15,10,4,8,3,4,0,0,0,20,39,0,-1
56,6,200235,15,10,2,12,0,4,1,0,0,60,39,0,-1
33,4,354573,12,14,2,10,0,4,1,15024,0,44,39,1,-1
61,5,84409,11,9,2,4,0,4,1,0,0,35,39,1,-1
50,5,293196,11,9,2,4,0,4,1,7298,0,40,39,1,-1
40,4,520586,15,10,0,1,4,4,0,0,0,39,39,0,-1
51,4,302847,11,9,2,3,0,4,1,0,0,54,39,0,-1
46,4,106092,11,9,2,4,0,4,1,0,0,45,39,1,-1
28,7,445824,12,14,2,10,5,4,0,0,0,50,39,1,-1
20,4,275691,11,9,4,6,3,4,1,0,0,28,39,0,-1
44,4,193459,8,11,2,3,0,4,1,3411,0,40,39,0,-1
33,4,114691,9,13,2,12,0,4,1,0,0,60,39,1,-1
54,4,96062,7,12,2,13,0,4,1,0,0,40,39,1,-1
50,4,133963,9,13,2,10,5,4,0,0,1977,40,39,1,-1
65,4,350498,9,13,2,1,0,4,1,10605,0,20,39,1,-1
22,0,131573,15,10,4,0,3,4,0,0,0,8,39,0,-1
88,6,206291,14,15,2,10,0,4,1,0,0,40,39,0,-1
25,4,404616,12,14,2,5,1,4,1,0,0,99,39,1,-1
20,4,411862,8,11,4,8,1,4,1,0,0,30,39,0,-1
58,0,169982,15,10,2,0,0,4,1,0,0,40,39,1,-1
50,7,356619,11,9,2,10,0,4,1,0,0,48,39,1,-1
50,0,146015,11,9,2,0,0,4,1,0,0,40,39,1,-1
40,4,216237,9,13,0,4,1,4,0,0,0,45,39,1,-1
59,1,43280,15,10,4,4,3,2,0,0,0,40,39,0,-1
65,4,118779,11,9,2,3,0,4,1,0,0,30,39,0,-1
24,7,191269,9,13,4,1,1,4,0,0,0,65,39,0,-1
39,4,33886,11,9,2,14,0,4,1,0,0,60,39,0,-1
28,4,444304,9,13,2,13,0,4,1,0,0,40,39,0,-1
19,4,187161,15,10,4,8,3,4,0,0,0,25,39,0,-1
51,2,176813,7,12,2,10,0,4,1,0,0,60,39,0,-1
59,4,151616,12,14,2,10,0,4,1,0,0,55,39,0,-1
18,4,240747,11,9,4,7,3,4,0,0,0,40,6,0,-1
50,4,75472,11,9,2,3,0,4,1,4386,0,40,0,0,-1
45,1,320818,11,9,2,1,0,2,1,0,0,80,39,1,-1
30,2,235271,9,13,2,10,0,4,1,0,0,50,39,1,-1
44,4,344060,9,13,4,8,1,4,1,0,0,40,39,1,-1
61,5,113544,12,14,2,12,0,4,1,0,0,40,39,1,-1
61,2,321117,11,9,2,11,0,4,1,0,0,40,39,0,-1
38,4,79619,9,13,2,12,0,4,1,0,0,42,39,1,-1
22,0,42004,15,10,4,0,3,4,1,0,0,30,39,0,-1
44,5,320984,15,10,2,12,0,4,1,5178,0,60,39,1,-1
31,4,32406,15,10,0,3,4,4,0,0,0,20,39,0,-1
54,4,99185,10,16,2,10,0,4,1,15024,0,45,39,1,-1
20,4,205839,15,10,4,8,3,4,1,0,0,16,39,0,-1
63,0,150389,9,13,6,0,1,4,0,0,0,40,39,1,-1
48,6,243631,15,10,2,3,0,0,1,7688,0,40,39,1,-1
31,4,231263,9,13,0,4,1,4,1,4650,0,45,39,0,-1
45,6,247379,11,9,2,3,0,4,1,0,0,40,39,1,-1
53,4,22154,15,10,2,3,0,4,1,0,0,40,39,0,-1
38,4,22245,12,14,2,14,0,4,1,0,0,72,0,1,-1
36,4,354078,9,13,2,10,0,4,1,0,0,60,39,1,-1
50,4,358740,11,9,0,1,4,4,0,0,0,40,9,0,-1
75,6,208426,14,15,2,10,0,4,1,0,0,35,39,0,-1
46,4,265266,9,13,2,10,0,4,1,0,1902,40,39,1,-1
52,1,31838,11,9,0,1,4,4,0,0,0,40,39,0,-1
43,4,413297,11,9,2,3,0,4,1,0,0,45,39,0,-1
34,4,441454,11,9,4,12,1,4,0,0,0,24,39,0,-1
35,4,33975,12,14,4,10,1,4,1,0,0,45,39,1,-1
55,4,326297,11,9,5,1,1,4,0,0,0,25,39,0,-1
65,6,167414,11,9,2,4,0,4,1,0,0,59,39,1,-1
38,2,165799,15,10,4,8,1,4,1,0,0,12,39,0,-1
62,4,192866,15,10,6,8,1,4,0,0,0,20,39,0,-1
54,5,166459,14,15,2,10,0,4,1,99999,0,60,39,1,-1
51,5,229465,12,14,2,4,0,4,1,15024,0,50,39,1,-1
48,6,397466,15,10,2,4,0,4,1,0,0,60,39,0,-1
57,4,141326,11,9,2,12,0,4,1,0,0,50,39,1,-1
43,1,369468,9,13,2,10,0,4,1,0,0,40,39,1,-1
53,4,89534,11,9,2,14,0,4,1,0,0,48,39,1,-1
69,0,195779,8,11,6,0,1,4,0,0,0,1,39,0,-1
73,4,29778,11,9,6,8,1,4,0,0,0,37,39,0,-1
50,6,343748,15,10,2,3,0,4,1,0,0,35,39,0,-1
37,4,387430,15,10,2,1,0,4,1,0,0,37,39,0,-1
28,4,150296,7,12,4,8,1,4,0,0,0,80,39,0,-1
51,2,152754,9,13,2,1,0,4,1,0,0,40,39,1,-1
46,4,129007,9,13,2,12,0,4,1,0,1977,40,39,1,-1
67,4,171584,9,13,2,11,0,4,1,6514,0,7,39,1,-1
47,4,386136,11,9,2,14,0,4,1,0,0,35,39,0,-1
65,0,36039,11,9,2,0,0,4,1,0,0,40,39,1,-1
21,4,164019,15,10,4,5,3,2,1,0,0,10,39,0,-1
50,4,88926,11,9,2,1,5,4,0,5178,0,40,39,1,-1
47,6,370119,9,13,2,12,0,4,1,15024,0,50,39,1,-1
50,4,421132,11,9,2,3,0,4,1,0,0,40,39,0,-1
63,6,795830,3,2,6,8,4,4,0,0,0,30,8,0,-1
39,4,278403,11,9,2,14,0,4,1,0,0,65,39,0,-1
21,4,236696,15,10,4,8,1,4,1,0,0,57,39,0,-1
29,1,301010,15,10,4,2,1,2,1,0,0,60,39,0,-1
58,5,186791,15,10,2,14,5,4,0,0,0,40,39,1,-1
37,4,32668,9,13,2,7,0,4,1,0,0,43,39,1,-1
49,4,125421,11,9,2,3,5,4,0,0,0,40,39,1,-1
20,0,244689,15,10,4,0,1,4,0,0,0,25,39,0,-1
32,4,509350,15,10,2,6,0,4,1,0,0,50,2,1,-1
35,4,119098,10,16,2,10,0,4,1,7298,0,40,39,1,-1
35,0,327120,7,12,4,0,1,4,1,0,0,55,39,0,-1
41,7,144928,9,13,2,10,0,4,1,0,0,40,39,1,-1
48,4,55237,9,13,2,3,0,4,1,0,0,45,39,1,-1
61,2,101265,11,9,6,1,4,4,0,1471,0,35,39,0,-1
20,4,114874,15,10,4,1,3,4,1,0,0,30,39,0,-1
27,4,190525,11,9,4,12,1,4,1,0,0,50,39,1,-1
55,4,121912,15,10,2,14,0,4,1,0,0,24,39,1,-1
39,4,83893,11,9,2,1,0,4,1,0,0,40,39,1,-1
17,0,138507,0,6,4,0,3,4,1,0,0,20,39,0,-1
52,4,168381,11,9,6,8,4,1,0,0,0,40,19,1,-1
24,4,293579,11,9,4,12,3,2,0,0,0,20,39,0,-1
20,4,324469,15,10,4,7,1,4,0,0,0,40,39,0,-1
57,4,265099,14,15,2,10,0,4,1,0,0,60,39,0,-1
51,4,146767,8,11,2,10,0,4,1,0,0,40,39,1,-1
33,4,40681,15,10,4,10,1,4,0,3674,0,16,39,0,-1
40,4,240124,11,9,2,4,0,4,1,0,0,40,39,1,-1
71,4,269708,9,13,0,13,3,4,0,2329,0,16,39,0,-1
61,5,134768,9,13,2,4,0,4,1,0,0,50,11,1,-1
17,0,145886,1,7,4,0,3,4,0,0,0,30,39,0,-1
36,4,153078,9,13,2,4,0,1,1,0,0,60,0,1,-1
62,0,225652,5,4,2,0,0,4,1,3411,0,50,39,0,-1
34,4,467108,15,10,4,10,1,4,1,0,0,50,39,1,-1
32,5,199765,9,13,2,3,0,4,1,7688,0,50,39,1,-1
61,6,30073,11,9,2,5,0,4,1,0,1848,60,39,1,-1
52,4,146378,11,9,2,3,0,4,1,0,0,40,39,1,-1
22,4,103440,11,9,4,8,1,4,0,0,0,24,39,0,-1
52,4,152234,11,9,2,4,0,1,1,99999,0,40,24,1,-1
20,4,444554,0,6,4,6,3,4,1,0,0,40,39,0,-1
26,4,403788,7,12,4,8,3,2,1,0,0,40,39,0,-1
61,0,190997,11,9,2,0,0,4,1,0,0,6,39,0,-1
54,4,449257,11,9,2,5,0,4,1,0,0,40,39,0,-1
65,4,198766,12,14,2,12,0,4,1,20051,0,40,39,1,-1
23,4,37072,9,13,4,12,1,4,1,0,0,50,39,0,-1
19,4,119075,15,10,4,6,3,4,1,0,0,50,39,0,-1
40,6,266324,15,10,0,4,2,4,1,0,1564,70,20,1,-1
17,4,46496,1,7,4,8,3,4,1,0,0,5,39,0,-1
40,2,289403,5,4,2,3,0,2,1,0,1887,40,0,1,-1
59,4,226922,11,9,0,12,4,4,0,0,1762,30,39,0,-1
42,4,230624,0,6,4,14,4,4,1,0,0,40,39,1,-1
54,4,398212,11,9,2,14,0,2,1,5013,0,40,39,0,-1
51,4,246519,0,6,2,6,0,4,1,2105,0,45,39,0,-1
50,4,137815,11,9,2,14,0,4,1,0,0,60,39,1,-1
55,4,325007,7,12,2,13,0,4,1,0,0,25,39,0,-1
24,4,241523,11,9,2,8,0,4,1,0,0,45,39,1,-1
39,2,352628,7,12,2,3,5,4,0,0,0,50,39,1,-1
43,5,196945,11,9,2,8,0,1,1,0,0,78,37,0,-1
39,4,24342,9,13,2,10,0,4,1,0,0,40,39,1,-1
53,4,34368,15,10,2,4,0,4,1,0,0,45,39,1,-1
52,6,173839,0,6,2,4,0,4,1,0,0,60,39,0,-1
28,7,73211,15,10,2,1,0,1,1,0,0,20,39,0,-1
31,4,179186,9,13,2,12,0,2,1,0,0,90,39,1,-1
31,4,127610,9,13,2,10,5,4,0,0,0,40,39,1,-1
19,0,172582,15,10,4,0,3,4,1,0,0,50,39,0,-1
45,5,36228,9,13,2,5,0,4,1,4386,0,35,39,1,-1
39,4,297847,6,5,2,8,5,2,0,3411,0,34,39,0,-1
57,4,173796,11,9,2,14,0,4,1,0,1887,40,39,1,-1
59,4,296253,11,9,0,4,1,4,0,0,0,40,39,0,-1
32,4,180871,8,11,0,12,1,4,1,0,0,50,39,1,-1
18,0,169882,15,10,4,0,3,4,0,594,0,15,39,0,-1
28,4,441620,9,13,4,8,1,4,1,0,0,43,26,0,-1
36,1,218542,7,12,2,1,5,4,0,0,0,40,39,1,-1
47,4,67716,11,9,2,12,0,4,1,0,0,40,39,1,-1
50,5,175339,11,9,2,3,0,4,1,0,1672,60,39,0,-1
61,0,347089,11,9,2,0,0,4,1,0,0,16,39,0,-1
36,4,336595,11,9,2,4,0,4,1,0,0,50,39,1,-1
56,6,145574,11,9,2,8,0,4,1,0,1902,60,39,1,-1
50,4,30447,8,11,2,14,0,4,1,0,0,45,39,0,-1
45,6,256866,15,10,2,12,0,4,1,5013,0,40,39,0,-1
44,6,120837,11,9,2,4,0,4,1,0,0,66,39,0,-1
51,4,185283,15,10,2,4,0,4,1,0,0,45,39,1,-1
44,5,229466,15,10,2,4,0,4,1,0,0,50,39,1,-1
25,4,298225,11,9,0,3,1,4,1,0,0,50,39,0,-1
17,0,333100,0,6,4,0,3,4,1,1055,0,30,39,0,-1
49,5,125892,12,14,2,4,0,4,1,0,0,50,39,1,-1
46,4,563883,11,9,2,3,0,2,1,0,0,60,39,1,-1
56,4,311249,11,9,6,1,4,2,0,0,0,38,39,0,-1
25,4,221757,11,9,0,3,1,4,1,3325,0,45,39,0,-1
76,0,211453,11,9,6,0,1,2,0,0,0,2,39,0,-1
41,5,94113,14,15,2,10,0,4,1,0,0,60,39,1,-1
48,5,192945,11,9,2,4,0,4,1,7688,0,40,39,1,-1
30,4,177675,15,10,4,3,1,4,1,0,0,40,39,1,-1
39,4,51100,11,9,2,14,0,4,1,0,0,40,39,1,-1
70,1,163003,11,9,2,1,0,2,1,0,0,40,39,0,-1
49,4,101320,12,14,0,4,1,4,0,0,0,75,39,0,-1
24,4,42706,8,11,4,11,1,4,1,0,0,60,39,0,-1
40,4,228535,7,12,2,10,0,4,1,7298,0,36,39,1,-1
61,4,120939,14,15,2,14,0,4,1,0,0,5,39,1,-1
69,7,208869,12,14,2,10,0,4,1,0,0,11,39,0,-1
17,4,197850,1,7,4,1,3,1,0,0,0,24,39,0,-1
58,4,255822,8,11,2,3,0,4,1,0,0,40,39,1,-1
53,5,263925,11,9,2,12,0,4,1,99999,0,40,39,1,-1
43,2,293535,9,13,2,10,0,2,1,0,0,40,39,1,-1
31,4,209448,0,6,2,5,0,4,1,2105,0,40,26,0,-1
37,4,175232,12,14,0,4,4,4,1,0,0,60,39,1,-1
32,4,402812,15,10,2,12,0,4,1,0,0,48,39,0,-1
45,4,103538,11,9,2,1,0,4,1,0,0,40,39,1,-1
53,7,156877,11,9,2,1,0,4,1,15024,0,35,39,1,-1
28,5,210295,1,7,2,3,0,4,1,0,0,50,39,1,-1
32,4,80058,1,7,0,12,1,4,1,0,0,43,39,1,-1
35,4,187119,9,13,0,12,1,4,0,0,1980,65,39,0,-1
36,6,105021,15,10,2,4,0,4,1,0,0,55,39,1,-1
37,5,395831,9,13,2,4,0,4,1,0,0,80,39,1,-1
49,4,50282,15,10,0,7,1,4,1,3325,0,45,39,0,-1
20,4,32732,15,10,4,8,1,4,1,0,0,45,39,0,-1
64,5,179436,9,13,2,4,0,4,1,15024,0,55,39,1,-1
60,0,290593,12,14,2,0,0,4,1,0,0,40,39,0,-1
58,7,48433,11,9,2,4,0,4,1,0,0,40,39,0,-1
20,4,431745,15,10,4,1,1,2,0,0,0,14,39,0,-1
42,7,436006,15,10,2,1,0,2,1,0,0,40,39,0,-1
30,6,167990,8,11,2,10,0,4,1,15024,0,65,39,1,-1
37,5,217054,9,13,2,10,0,4,1,0,0,35,39,1,-1
66,6,298834,8,11,2,10,0,4,1,0,0,50,39,0,-1
59,5,125000,9,13,2,4,0,4,1,0,0,40,9,1,-1
46,4,155489,11,9,2,1,0,4,1,0,0,58,39,1,-1
59,4,284834,9,13,2,1,5,4,0,2885,0,30,39,0,-1
17,2,32124,6,5,4,8,3,2,1,0,0,9,39,0,-1
20,4,231286,15,10,4,6,1,2,1,0,0,15,39,0,-1
52,4,118025,9,13,2,4,0,4,1,99999,0,50,39,1,-1
37,4,26898,11,9,0,4,4,4,0,0,0,12,39,0,-1
40,4,85995,0,6,2,7,0,4,1,0,0,40,39,1,-1
48,4,125421,12,14,0,4,4,4,0,0,0,40,39,1,-1
49,4,245305,0,6,2,14,0,2,1,0,0,42,39,1,-1
62,4,162245,14,15,2,10,0,4,1,0,1628,70,39,0,-1
69,0,473040,4,3,0,0,1,4,1,0,0,40,39,0,-1
17,4,163494,0,6,4,12,3,4,1,0,0,30,39,0,-1
41,4,122381,15,10,2,3,0,4,1,0,1887,50,39,1,-1
17,4,130806,0,6,4,6,3,4,1,0,0,24,39,0,-1
62,4,134768,10,16,2,10,0,4,1,7688,0,40,0,1,-1
23,4,315877,9,13,4,1,1,4,1,0,0,30,39,0,-1
25,4,352057,11,9,4,14,1,4,1,0,0,65,39,0,-1
21,4,236684,15,10,4,8,2,2,0,0,0,8,39,0,-1
18,4,208447,2,8,4,6,3,4,1,0,0,6,39,0,-1
75,0,111177,9,13,6,0,1,4,0,25124,0,16,39,1,-1
20,0,174714,15,10,4,0,3,4,1,0,0,16,39,0,-1
19,0,62534,9,13,4,0,3,2,0,0,0,40,23,0,-1
44,4,216907,7,12,2,3,0,4,1,0,1848,40,39,1,-1
49,0,261059,0,6,5,0,3,4,1,2176,0,40,39,0,-1
72,0,213255,11,9,6,0,1,4,0,0,0,8,39,0,-1
26,4,266912,11,9,2,12,0,4,1,0,0,50,39,1,-1
39,4,128715,11,9,0,1,1,4,1,10520,0,40,39,1,-1
40,4,103395,15,10,2,3,0,4,1,0,0,45,39,1,-1
22,4,169188,11,9,4,4,3,4,0,0,0,20,39,0,-1
65,4,207281,15,10,2,11,0,4,1,0,0,16,39,0,-1
20,0,206671,15,10,4,0,3,4,1,1055,0,50,39,0,-1
55,4,98361,12,14,2,10,0,4,1,15024,0,50,0,1,-1
38,6,322143,9,13,2,8,0,4,1,0,0,10,39,0,-1
33,4,149184,11,9,4,10,1,4,1,0,0,60,39,1,-1
37,4,910398,9,13,4,12,1,2,0,0,0,40,39,0,-1
19,4,176570,1,7,4,7,3,4,1,0,0,60,39,0,-1
57,7,68830,11,9,0,4,1,4,0,0,0,50,39,0,-1
22,7,178818,15,10,4,10,3,4,0,0,0,20,39,0,-1
57,4,236944,11,9,2,7,0,2,1,0,0,40,39,1,-1
67,4,318533,11,9,2,1,0,4,1,0,0,35,39,0,-1
35,0,451940,11,9,4,0,4,2,0,0,0,40,39,0,-1
50,4,21095,15,10,0,8,4,1,1,0,0,40,30,0,-1
58,6,211547,2,8,0,12,1,4,0,0,0,52,39,0,-1
36,4,85272,7,12,2,10,5,4,0,0,0,30,39,1,-1
45,4,46406,12,14,2,10,0,4,1,0,0,36,9,1,-1
54,4,53833,11,9,2,7,0,4,1,0,0,40,39,1,-1
60,4,53707,11,9,2,10,0,4,1,0,0,40,39,1,-1
